564,a,-0.28,0.38,-0.83
565,a,0.02,0.25,-0.56
566,a,0.12,0.25,-0.81
567,a,0.04,0.23,-1.15
568,a,0.04,0.47,-1.47
569,a,0.01,0.62,-1.15
570,a,0.06,0.17,-0.84
571,a,0.10,0.24,-0.99
572,a,0.00,0.45,-1.38
573,a,-0.14,0.26,-0.95
574,a,0.11,0.13,-0.58
575,a,0.20,0.13,-0.77
576,a,0.13,0.38,-1.31
577,a,0.00,0.49,-1.19
578,a,0.08,0.47,-1.05
579,a,0.04,0.12,-0.68
580,a,0.12,0.16,-0.73
581,a,0.20,0.39,-0.96
582,a,0.19,0.71,-1.32
583,a,-0.09,0.35,-0.91
584,a,0.16,0.29,-0.65
585,a,0.29,0.32,-0.77
586,a,0.26,0.30,-0.91
587,a,0.24,0.59,-1.13
588,a,0.09,0.39,-1.06
589,h,82.03,,
590,a,0.10,0.17,-0.65
591,a,0.16,0.24,-0.78
592,a,0.20,0.37,-1.05
593,a,0.22,0.42,-1.10
594,a,-0.02,0.42,-1.06
595,a,0.12,0.21,-0.70
596,a,0.28,0.23,-0.76
597,a,0.32,0.32,-1.03
598,a,0.44,0.56,-0.94
599,a,0.22,0.48,-1.07
600,a,0.19,0.25,-0.68
601,a,0.22,0.22,-0.78
602,a,0.32,0.30,-0.99
603,a,0.15,0.34,-1.21
604,a,0.00,0.18,-0.97
605,a,0.23,0.13,-0.69
606,a,0.35,0.18,-0.71
607,a,0.36,0.12,-0.99
608,a,0.36,0.35,-0.94
609,a,0.18,0.28,-1.05
610,a,0.15,0.13,-0.69
611,a,0.18,0.12,-0.83
612,a,0.11,0.02,-1.02
613,a,0.11,0.08,-1.06
614,a,0.01,0.16,-0.97
615,a,0.10,0.08,-0.72
616,a,0.21,-0.02,-0.80
617,a,0.10,0.11,-1.18
618,a,0.27,0.25,-0.82
619,a,0.06,0.32,-1.08
620,a,0.04,0.02,-0.61
621,a,0.08,0.09,-0.90
622,a,0.03,0.00,-1.06
623,a,0.14,0.24,-1.10
624,a,-0.02,0.23,-0.96
625,a,0.09,0.03,-0.61
626,a,0.16,0.09,-0.85
627,a,0.13,0.02,-1.02
628,a,0.09,0.33,-0.96
629,a,-0.02,0.17,-0.91
630,a,-0.01,0.05,-0.62
631,a,0.01,0.12,-0.94
632,a,-0.06,-0.01,-0.90
633,a,-0.03,0.22,-1.04
634,a,-0.05,0.04,-0.81
635,a,0.16,0.04,-0.77
636,a,0.15,0.01,-0.83
637,a,0.13,0.09,-0.85
638,l,28.60,,
639,a,0.21,0.53,-1.20
640,a,0.07,0.22,-1.01
641,a,0.04,0.12,-0.68
642,a,0.05,0.15,-0.89
643,a,-0.06,0.30,-1.32
644,a,-0.07,0.16,-1.04
645,a,0.01,0.07,-0.63
646,a,0.17,0.16,-0.91
647,a,0.16,0.15,-1.01
648,a,0.01,0.14,-1.00
649,t,27.562,,
650,a,0.03,0.22,-0.86
651,a,0.00,0.14,-0.86
652,a,0.02,0.11,-0.79
653,a,0.08,0.18,-1.00
654,a,0.06,0.07,-0.98
655,a,0.05,0.05,-1.02
656,a,0.09,0.00,-0.79
657,a,0.21,0.10,-0.70
658,a,0.20,0.07,-0.87
659,a,0.10,0.12,-1.16
660,a,0.07,0.34,-0.97
661,a,0.08,0.27,-0.77
662,a,0.00,0.17,-0.74
663,a,0.07,0.28,-0.84
664,a,0.03,0.12,-1.06
665,a,0.00,0.32,-1.23
666,a,0.01,0.20,-0.90
667,a,0.16,0.23,-0.75
668,a,0.06,0.20,-0.75
669,a,0.07,0.33,-1.14
670,a,0.24,0.48,-0.94
671,b,1005.19,,
672,a,0.16,0.32,-0.92
673,a,0.07,0.19,-0.67
674,a,0.13,0.24,-0.77
675,a,0.13,0.20,-1.02
676,a,0.11,0.29,-1.24
677,a,0.00,0.25,-0.99
678,a,0.12,0.20,-0.81
679,a,0.11,0.07,-0.77
680,a,0.19,0.15,-0.94
681,a,0.16,0.41,-1.10
682,a,0.04,0.41,-1.10
683,a,-0.03,0.05,-0.69
684,a,0.01,0.17,-0.80
685,a,0.10,0.14,-0.96
686,a,0.02,0.32,-1.30
687,a,-0.01,0.29,-1.00
688,a,0.05,0.08,-0.80
689,a,0.08,0.10,-0.85
690,a,0.06,0.15,-0.89
691,a,0.08,0.43,-1.21
692,a,-0.02,0.35,-1.22
693,a,-0.02,0.14,-0.73
694,a,-0.02,0.10,-0.80
695,a,0.06,-0.04,-0.92
696,a,-0.04,0.04,-1.21
697,a,-0.10,0.10,-1.02
698,a,0.08,0.03,-0.79
699,a,0.13,0.12,-0.91
700,a,0.14,0.04,-0.94
701,a,-0.07,0.04,-1.13
702,a,0.21,0.33,-0.96
703,a,0.11,0.15,-0.87
704,a,0.12,0.10,-0.73
705,a,0.20,0.19,-0.90
706,a,0.14,0.11,-1.05
707,a,0.09,0.09,-0.84
708,a,0.05,0.08,-0.82
709,a,0.13,0.09,-0.79
710,a,0.20,0.10,-0.86
711,a,0.19,0.23,-1.09
712,a,0.13,0.52,-1.51
713,a,0.10,0.40,-1.08
714,a,0.09,0.18,-0.57
715,a,0.13,0.24,-0.85
716,a,0.13,0.20,-1.10
717,a,0.10,0.31,-1.35
718,a,-0.07,0.08,-0.93
719,a,0.08,0.09,-0.79
720,a,0.18,0.06,-0.72
721,a,0.29,0.02,-0.90
722,a,0.43,-0.14,-0.74
723,a,0.48,0.06,-0.95
724,a,0.17,-0.05,-0.62
725,a,0.08,0.03,-0.61
726,a,0.05,0.12,-0.90
727,a,-0.15,0.29,-1.42
728,a,-0.26,0.53,-1.26
729,a,0.01,0.13,-0.77
730,a,0.13,0.13,-0.67
731,a,0.06,0.24,-1.00
732,a,0.06,0.70,-1.33
733,a,0.00,0.33,-1.09
734,a,0.05,0.17,-0.60
735,a,0.09,0.20,-0.63
736,a,-0.01,0.19,-1.04
737,a,0.08,0.54,-1.38
738,a,-0.10,0.27,-0.90
739,a,-0.02,0.06,-0.68
740,a,0.09,0.09,-0.87
741,a,0.10,0.16,-0.86
742,a,-0.02,0.41,-1.09
743,a,-0.04,0.27,-1.04
744,a,-0.04,0.06,-0.57
745,a,-0.12,0.02,-0.60
746,a,-0.11,0.04,-1.01
747,a,-0.11,0.35,-1.16
748,a,-0.21,0.20,-0.87
749,a,0.00,0.04,-0.72
750,a,0.03,0.03,-0.86
751,a,0.07,-0.01,-0.91
752,a,0.16,0.29,-0.97
753,a,0.09,0.27,-0.95
754,a,0.05,0.05,-0.69
755,a,0.09,0.09,-0.98
756,a,0.06,0.07,-1.03
757,a,-0.02,0.30,-1.09
758,a,-0.04,0.08,-1.18
759,a,0.11,0.06,-0.75
760,a,0.20,0.03,-0.80
761,a,0.08,0.09,-1.13
762,a,-0.03,0.33,-0.95
763,a,-0.03,0.27,-0.99
764,a,0.00,-0.01,-0.74
765,a,0.05,-0.05,-0.79
766,a,0.00,-0.10,-0.89
767,a,0.06,0.24,-0.98
768,a,-0.01,-0.04,-0.77
769,a,0.15,0.02,-0.88
770,a,0.19,0.01,-0.98
771,a,0.18,-0.01,-0.87
772,a,0.13,0.18,-0.73
773,a,0.09,0.14,-0.69
774,a,0.02,0.00,-0.64
775,a,0.07,0.09,-0.88
776,a,0.05,0.16,-1.18
777,a,-0.01,0.57,-1.40
778,a,-0.21,0.11,-1.17
779,a,0.01,0.12,-0.83
780,a,0.08,0.07,-0.63
781,a,0.06,-0.03,-0.74
782,a,0.12,0.14,-1.27
783,a,0.16,0.55,-1.38
784,a,0.02,0.15,-1.06
785,a,-0.04,0.20,-0.91
786,a,0.00,0.10,-0.83
787,a,0.11,0.16,-1.05
788,a,-0.09,0.15,-1.41
789,a,0.00,-0.27,-0.73
790,a,0.10,0.16,-0.59
791,a,0.00,0.02,-0.78
792,a,0.03,-0.02,-0.86
793,t,27.531,,
794,a,0.04,0.19,-1.36
795,a,0.07,0.74,-1.49
796,a,0.00,0.04,-0.90
797,a,-0.02,0.19,-0.78
798,a,0.02,0.13,-0.47
799,a,-0.06,0.03,-1.16
800,a,0.13,0.63,-1.94
801,a,0.00,0.04,-1.07
802,a,0.07,-0.06,-0.66
803,a,0.09,0.26,-1.06
804,a,-0.19,0.18,-1.36
