name,time,nodeid,value
test,1518087597059804928,58243,"47235:58243,26,3,-933694148,#"
test,1518087597186411008,58243," "
test,1518087597188476928,58243,"47235:58243,26,3,-933694148,#"
test,1518087597664346880,58243," "
test,1518087597665874944,58243,"27776:4,30,2,469164,#"
test,1518087598810131200,58243,waiting...
test,1518087599044091904,58243," "
test,1518087599045988096,58243,"3815:17,26,95,1331858,#"
test,1518087599920516096,58243," "
test,1518087599922830080,58243,"47235:58243,30,155,-932837476,#"
test,1518087600166840064,58243," "
test,1518087600169164800,58243,"47235:58243,27,178,-932739754,#"
test,1518087600293773056,58243," "
test,1518087600296004096,58243,"47235:58243,27,3,-933658329,#"
test,1518087600311488000,58243," "
test,1518087600313852160,58243,"47235:58243,27,0,-933658590,#"
test,1518087600439773184,58243," "
test,1518087600442042112,58243,"47235:58243,26,77,-933522468,#"
test,1518087600568936192,58243," "
test,1518087600571100928,58243,"47235:58243,26,94,-933438165,#"
test,1518087600697948928,58243," "
test,1518087600700475904,58243,"47235:58243,30,156,-932828457,#"
test,1518087600828244992,58243," "
test,1518087600830635008,58243,"47235:58243,26,3,-933694148,#"
test,1518087601416257024,58243," "
test,1518087601418028032,58243,"51590:1,30,156,1164901,#"
test,1518087601793179136,58243," "
test,1518087601795044864,58243,"21767:0,30,156,1164744,#"
test,1518087602166984192,58243," "
test,1518087602169300992,58243,"47235:51590,30,156,-1495595968,#"
test,1518087602294151168,58243," "
test,1518087602296417024,58243,"47235:21767,30,156,-249918685,#"
test,1518087603167769856,58243," "
test,1518087603169282048,58243,"27776:0,30,2,459116,#"
test,1518087603417492992,58243," "
test,1518087603419540992,58243,"47235:27776,30,2,2024210796,#"
test,1518087604667025920,58243," "
test,1518087604669372160,58243,"47235:58243,27,178,-932739754,#"
test,1518087605043694080,58243," "
test,1518087605045952000,58243,"47235:58243,27,0,-933658590,#"
test,1518087605049912832,58243," "
test,1518087605052183040,58243,"47235:58243,26,77,-933522468,#"
test,1518087605179197952,58243," "
test,1518087605181142016,58243,"47235:58243,26,94,-933438165,#"
test,1518087605308186112,58243," "
test,1518087605310507008,58243,"47235:58243,30,156,-932828457,#"
test,1518087605438680832,58243," "
test,1518087605440903936,58243,"47235:58243,26,3,-933694148,#"
test,1518087606794251008,58243," "
test,1518087606796056064,58243,"43398:17,26,0,1070133,#"
test,1518087606917042944,58243," "
test,1518087606918909184,58243,"59398:18,26,20,1226016,#"
test,1518087607167154944,58243," "
test,1518087607168811008,58243,"3815:17,26,40,1116533,#"
test,1518087607917175040,58243," "
test,1518087607919673088,58243,"47235:58243,27,178,-932739754,#"
test,1518087608044962816,58243," "
test,1518087608047201024,58243,"47235:58243,27,0,-933658590,#"
test,1518087608101628928,58243," "
test,1518087608103663872,58243,"47235:58243,26,77,-933522468,#"
test,1518087608230547968,58243," "
test,1518087608232617984,58243,"47235:58243,26,94,-933438165,#"
test,1518087608359774976,58243," "
test,1518087608362104064,58243,"47235:58243,30,156,-932828457,#"
test,1518087608489512960,58243," "
test,1518087608491713024,58243,"47235:58243,26,3,-933694148,#"
test,1518087608617104128,58243," "
test,1518087608619342080,58243,"47235:43398,26,0,918965664,#"
test,1518087608748419072,58243," "
test,1518087608750843904,58243,"47235:59398,26,20,848011504,#"
test,1518087608806107136,58243,waiting...
test,1518087611417625856,58243," "
test,1518087611419919104,58243,"47235:58243,27,178,-932739754,#"
test,1518087611545250816,58243," "
test,1518087611547529984,58243,"47235:58243,27,0,-933658590,#"
test,1518087611609594112,58243," "
test,1518087611611800064,58243,"47235:27776,29,2,2024166409,#"
test,1518087611738553088,58243," "
test,1518087611740567040,58243,"47235:58243,26,77,-933522468,#"
test,1518087611867396096,58243," "
test,1518087611869602816,58243,"47235:58243,26,94,-933438165,#"
test,1518087611996429056,58243," "
test,1518087611998989056,58243,"47235:58243,30,156,-932828457,#"
test,1518087612126370048,58243," "
test,1518087612128787968,58243,"47235:58243,26,3,-933694148,#"
test,1518087612254703872,58243," "
test,1518087612256989952,58243,"47235:58243,26,0,-933694409,#"
test,1518087613667432960,58243," "
test,1518087613668918016,58243,"27776:4,29,2,424777,#"
test,1518087614040674048,58243," "
test,1518087614042386944,58243,"51590:1,30,156,1164901,#"
test,1518087615043908096,58243," "
test,1518087615045628160,58243,"3815:17,26,48,1136949,#"
test,1518087615667196160,58243," "
test,1518087615669636096,58243,"47235:58243,27,178,-932739754,#"
test,1518087615794868992,58243," "
test,1518087615797292032,58243,"47235:58243,27,0,-933658590,#"
test,1518087615859409152,58243," "
test,1518087615861614848,58243,"47235:58243,29,2,-933578472,#"
test,1518087615987392000,58243," "
test,1518087615989646848,58243,"47235:58243,26,77,-933522468,#"
test,1518087616116486144,58243," "
test,1518087616118554112,58243,"47235:58243,26,94,-933438165,#"
test,1518087616245445888,58243," "
test,1518087616247798016,58243,"47235:58243,30,156,-932828457,#"
test,1518087616375386880,58243," "
test,1518087616377518848,58243,"47235:58243,26,3,-933694148,#"
test,1518087616503603968,58243," "
test,1518087616505940992,58243,"47235:58243,26,0,-933694409,#"
test,1518087617542014976,58243," "
test,1518087617543565056,58243,"27776:0,29,2,414729,#"
test,1518087619324420096,58243,waiting...
test,1518087619416301056,58243," "
test,1518087619417929984,58243,"43398:17,26,0,1070133,#"
test,1518087619791043072,58243," "
test,1518087619792957952,58243,"1103:1,28,179,1302530,#"
test,1518087620293052928,58243," "
test,1518087620294908928,58243,"21767:0,28,179,1302373,#"
test,1518087621044410880,58243," "
test,1518087621045797120,58243,"63875:18,0,13,920525,#"
test,1518087621414872832,58243," "
test,1518087621416520960,58243,"51590:1,30,158,1183113,#"
test,1518087621541966080,58243," "
test,1518087621543667200,58243,"27776:4,29,1,424690,#"
test,1518087621792148992,58243," "
test,1518087621794429952,58243,"47235:58243,27,0,-933658590,#"
test,1518087621903090944,58243," "
test,1518087621905495040,58243,"47235:58243,29,2,-933578472,#"
test,1518087622031136000,58243," "
test,1518087622033214208,58243,"47235:58243,26,77,-933522468,#"
test,1518087622160058112,58243," "
test,1518087622162075904,58243,"47235:58243,26,94,-933438165,#"
test,1518087622289159168,58243," "
test,1518087622291495936,58243,"47235:58243,30,156,-932828457,#"
test,1518087622418957824,58243," "
test,1518087622421124096,58243,"47235:58243,26,3,-933694148,#"
test,1518087622547240960,58243," "
test,1518087622549591040,58243,"47235:58243,26,0,-933694409,#"
test,1518087623043652096,58243," "
test,1518087623045537024,58243,"3815:17,26,40,1116533,#"
test,1518087623419169024,58243," "
test,1518087623421075200,58243,"47235:3815,26,40,-1457430813,#"
test,1518087625542393856,58243," "
test,1518087625543790080,58243,"27776:0,29,1,414642,#"
test,1518087627041315072,58243," "
test,1518087627043361792,58243,"47235:58243,0,13,-933988300,#"
test,1518087627168327936,58243," "
test,1518087627170675968,58243,"47235:58243,30,158,-932810245,#"
test,1518087627287372032,58243," "
test,1518087627289468160,58243,"47235:58243,29,1,-933578559,#"
test,1518087627415262976,58243," "
test,1518087627417498112,58243,"47235:58243,27,0,-933658590,#"
test,1518087627543193088,58243," "
test,1518087627545373952,58243,"47235:58243,29,2,-933578472,#"
test,1518087627670998016,58243," "
test,1518087627673325056,58243,"47235:58243,26,77,-933522468,#"
test,1518087627800002048,58243," "
test,1518087627802136832,58243,"47235:58243,26,94,-933438165,#"
test,1518087627929472000,58243," "
test,1518087627932052992,58243,"47235:58243,30,156,-932828457,#"
test,1518087628288788992,58243," "
test,1518087628290898176,58243,"47235:58243,0,13,-933988300,#"
test,1518087629044044032,58243," "
test,1518087629045600768,58243,"43398:17,26,4,1070597,#"
test,1518087629168495872,58243," "
test,1518087629170649088,58243,"47235:43398,26,4,918966128,#"
test,1518087629321459968,58243,waiting...
test,1518087629542302976,58243," "
test,1518087629543881984,58243,"27776:0,29,1,414642,#"
test,1518087631043654912,58243," "
test,1518087631045588992,58243,"3815:17,26,37,1109834,#"
test,1518087631918046976,58243," "
test,1518087631919343104,58243,"21767:0,26,37,338493,#"
test,1518087632419089152,58243," "
test,1518087632421266176,58243,"47235:27776,29,1,2024166322,#"
test,1518087632918108928,58243," "
test,1518087632920598016,58243,"47235:58243,27,0,-933658590,#"
test,1518087632936114176,58243," "
test,1518087632938565120,58243,"47235:58243,29,2,-933578472,#"
test,1518087633064527104,58243," "
test,1518087633066533120,58243,"47235:58243,26,77,-933522468,#"
test,1518087633193512960,58243," "
test,1518087633195485952,58243,"47235:58243,26,94,-933438165,#"
test,1518087633322732032,58243," "
test,1518087633325138176,58243,"47235:58243,30,156,-932828457,#"
test,1518087633416265984,58243," "
test,1518087633417841920,58243,"1103:1,28,179,1302530,#"
test,1518087635043672064,58243," "
test,1518087635045339136,58243,"59398:18,27,20,1261835,#"
test,1518087635419100160,58243," "
test,1518087635420548864,58243,"43398:17,26,0,1070133,#"
test,1518087636667798016,58243," "
test,1518087636669114112,58243,"21767:0,26,0,298792,#"
test,1518087637044338944,58243," "
test,1518087637046673920,58243,"47235:58243,29,1,-933578559,#"
test,1518087637167758848,58243," "
test,1518087637170068992,58243,"47235:58243,27,0,-933658590,#"
test,1518087637201484032,58243," "
test,1518087637203543808,58243,"47235:58243,29,2,-933578472,#"
test,1518087637329370880,58243," "
test,1518087637331216128,58243,"47235:58243,26,77,-933522468,#"
test,1518087637458285056,58243," "
test,1518087637460155904,58243,"47235:58243,26,94,-933438165,#"
test,1518087637587023104,58243," "
test,1518087637589592064,58243,"47235:58243,30,156,-932828457,#"
test,1518087637717000960,58243," "
test,1518087637719602176,58243,"47235:58243,28,179,-932690828,#"
test,1518087637845165056,58243," "
test,1518087637847465984,58243,"47235:59398,27,20,848047323,#"
test,1518087639168446976,58243," "
test,1518087639170224896,58243,"3815:17,26,83,1269914,#"
test,1518087639321270016,58243,waiting...
test,1518087639666433024,58243," "
test,1518087639668348160,58243,"47235:3815,26,83,-1457277432,#"
test,1518087641792534016,58243," "
test,1518087641794270976,58243,"51590:1,30,157,1173978,#"
test,1518087643043770112,58243," "
test,1518087643045960960,58243,"47235:58243,26,0,-933694409,#"
test,1518087643166626048,58243," "
test,1518087643168782080,58243,"47235:58243,27,0,-933658590,#"
test,1518087643219593984,58243," "
test,1518087643221668864,58243,"47235:58243,29,2,-933578472,#"
test,1518087643347513088,58243," "
test,1518087643349460992,58243,"47235:58243,26,77,-933522468,#"
test,1518087643476540928,58243," "
test,1518087643478576896,58243,"47235:58243,26,94,-933438165,#"
test,1518087643605402112,58243," "
test,1518087643607986944,58243,"47235:58243,30,156,-932828457,#"
test,1518087643735797760,58243," "
test,1518087643738171136,58243,"47235:58243,28,179,-932690828,#"
test,1518087643918044928,58243," "
test,1518087643920723968,58243,"47235:58243,30,157,-932819380,#"
test,1518087644415864064,58243," "
test,1518087644420398848,58243,"43398:17,26,4,1070597,#"
test,1518087644542962176,58243," "
test,1518087644545093888,58243,"47235:43398,26,4,918966128,#"
test,1518087646416054016,58243," "
test,1518087646418114048,58243,"47235:58243,26,0,-933694409,#"
test,1518087646539192064,58243," "
test,1518087646541379072,58243,"47235:58243,26,77,-933522468,#"
test,1518087646623820032,58243," "
test,1518087646625984000,58243,"47235:58243,26,94,-933438165,#"
test,1518087646752737024,58243," "
test,1518087646755584000,58243,"47235:58243,30,156,-932828457,#"
test,1518087646882825984,58243," "
test,1518087646885200896,58243,"47235:58243,28,179,-932690828,#"
test,1518087647013178112,58243," "
test,1518087647015645952,58243,"47235:58243,30,157,-932819380,#"
test,1518087647294249984,58243," "
test,1518087647295833088,58243,"27776:20,29,18,1680009,#"
test,1518087647665561088,58243," "
test,1518087647667268096,58243,"1103:1,27,178,1253604,#"
test,1518087649321233920,58243,waiting...
test,1518087649664809984,58243," "
test,1518087649666487808,58243,"51590:1,30,159,1192306,#"
test,1518087649792900096,58243," "
test,1518087649795126016,58243,"47235:58243,26,94,-933438165,#"
test,1518087649908848128,58243," "
test,1518087649911375104,58243,"47235:58243,30,156,-932828457,#"
test,1518087650038911232,58243," "
test,1518087650041310976,58243,"47235:58243,28,179,-932690828,#"
test,1518087650168926976,58243," "
test,1518087650171212800,58243,"47235:58243,30,157,-932819380,#"
test,1518087650298743040,58243," "
test,1518087650300729088,58243,"47235:58243,29,18,-933569192,#"
test,1518087650428443904,58243," "
test,1518087650430644992,58243,"47235:58243,27,178,-932739754,#"
test,1518087652290492160,58243," "
test,1518087652291691008,58243,"63875:18,0,13,920525,#"
test,1518087652541254912,58243," "
test,1518087652542993920,58243,"3815:17,26,97,1342994,#"
test,1518087653290652160,58243," "
test,1518087653292164096,58243,"43398:17,26,0,1070133,#"
test,1518087654042315008,58243," "
test,1518087654044513024,58243,"47235:58243,26,94,-933438165,#"
test,1518087654162106880,58243," "
test,1518087654164328192,58243,"47235:58243,30,156,-932828457,#"
test,1518087654292193024,58243," "
test,1518087654294512128,58243,"47235:58243,28,179,-932690828,#"
test,1518087654422266112,58243," "
test,1518087654426017024,58243,"47235:58243,30,157,-932819380,#"
test,1518087654551994112,58243," "
test,1518087654554036992,58243,"47235:58243,29,18,-933569192,#"
test,1518087654680898048,58243," "
test,1518087654683595008,58243,"47235:58243,27,178,-932739754,#"
test,1518087654810592768,58243," "
test,1518087654812676864,58243,"47235:63875,0,13,-1942568396,#"
test,1518087654941895936,58243," "
test,1518087654944174080,58243,"47235:3815,26,97,-1457204352,#"
test,1518087655291243008,58243," "
test,1518087655292804864,58243,"3815:17,26,95,1331858,#"
test,1518087655415746048,58243," "
test,1518087655417634048,58243,"47235:3815,26,95,-1457215488,#"
test,1518087655665349120,58243," "
test,1518087655667269888,58243,"51590:1,30,159,1192306,#"
test,1518087655915500032,58243," "
test,1518087655918013184,58243,"47235:51590,30,159,-1495568563,#"
test,1518087656166234112,58243," "
test,1518087656167866880,58243,"27776:20,29,1,1670642,#"
test,1518087657540573952,58243," "
test,1518087657542696960,58243,"47235:27776,29,1,2024166322,#"
test,1518087657666807040,58243," "
test,1518087657668854016,58243,"47235:58243,26,94,-933438165,#"
test,1518087657759058944,58243," "
test,1518087657761709824,58243,"47235:58243,30,156,-932828457,#"
test,1518087657889056000,58243," "
test,1518087657891563008,58243,"47235:58243,28,179,-932690828,#"
test,1518087658019054848,58243," "
test,1518087658021716224,58243,"47235:58243,30,157,-932819380,#"
test,1518087658149050112,58243," "
test,1518087658151056128,58243,"47235:58243,29,18,-933569192,#"
test,1518087658278038016,58243," "
test,1518087658280349952,58243,"47235:58243,27,178,-932739754,#"
test,1518087658408352000,58243," "
test,1518087658412305152,58243,"47235:58243,0,13,-933988300,#"
test,1518087659731296000,58243,waiting...
test,1518087660044035840,58243," "
test,1518087660045677824,58243,"43398:17,26,4,1070597,#"
test,1518087660415305984,58243," "
test,1518087660417016064,58243,"1103:1,27,180,1274368,#"
test,1518087660792332032,58243," "
test,1518087660794475008,58243,"47235:58243,26,94,-933438165,#"
test,1518087660872915968,58243," "
test,1518087660875534080,58243,"47235:58243,30,156,-932828457,#"
test,1518087661003109888,58243," "
test,1518087661005721088,58243,"47235:58243,28,179,-932690828,#"
test,1518087661132996096,58243," "
test,1518087661135593984,58243,"47235:58243,30,157,-932819380,#"
test,1518087661266912000,58243," "
test,1518087661268899072,58243,"47235:58243,29,18,-933569192,#"
test,1518087661392254208,58243," "
test,1518087661394521088,58243,"47235:58243,27,178,-932739754,#"
test,1518087661509797120,58243," "
test,1518087661511568896,58243,"51590:1,30,158,1183113,#"
test,1518087661668577024,58243," "
test,1518087661670599936,58243,"47235:43398,26,4,918966128,#"
test,1518087663792738048,58243," "
test,1518087663794564096,58243,"3815:17,26,98,1348649,#"
test,1518087664293389056,58243," "
test,1518087664295576064,58243,"47235:58243,26,4,-933693945,#"
test,1518087664415752960,58243," "
test,1518087664417901056,58243,"47235:58243,27,180,-932718990,#"
test,1518087664668733952,58243," "
test,1518087664673428992,58243,"47235:58243,30,156,-932828457,#"
test,1518087664718514944,58243," "
test,1518087664721020928,58243,"47235:58243,28,179,-932690828,#"
test,1518087664848560128,58243," "
test,1518087664850995968,58243,"47235:58243,30,157,-932819380,#"
test,1518087664978373888,58243," "
test,1518087664980519936,58243,"47235:58243,29,18,-933569192,#"
test,1518087665107767040,58243," "
test,1518087665110276096,58243,"47235:58243,27,178,-932739754,#"
test,1518087665915339008,58243," "
test,1518087665917169920,58243,"27776:20,29,1,1670642,#"
test,1518087666039747840,58243," "
test,1518087666041112832,58243,"21767:0,29,1,414642,#"
test,1518087666165505792,58243," "
test,1518087666167612160,58243,"47235:27776,29,1,2024166322,#"
test,1518087668543778816,58243," "
test,1518087668545607936,58243,"43398:17,26,0,1070133,#"
test,1518087669727028992,58243,waiting...
test,1518087670039810816,58243," "
test,1518087670041256960,58243,"21767:0,26,0,298792,#"
test,1518087670418169088,58243," "
test,1518087670419889920,58243,"47235:58243,26,98,-933415893,#"
test,1518087670544418048,58243," "
test,1518087670546638080,58243,"47235:58243,26,4,-933693945,#"
test,1518087670593347072,58243," "
test,1518087670595979008,58243,"47235:58243,27,180,-932718990,#"
test,1518087670723425024,58243," "
test,1518087670725874944,58243,"47235:58243,30,156,-932828457,#"
test,1518087670853235968,58243," "
test,1518087670855844864,58243,"47235:58243,28,179,-932690828,#"
test,1518087670983323136,58243," "
test,1518087670986115840,58243,"47235:58243,30,157,-932819380,#"
test,1518087671113394944,58243," "
test,1518087671115438848,58243,"47235:58243,29,18,-933569192,#"
test,1518087671242859008,58243," "
test,1518087671245105152,58243,"47235:58243,27,178,-932739754,#"
test,1518087671540806144,58243," "
test,1518087671542563840,58243,"3815:17,26,98,1348649,#"
test,1518087672790116096,58243," "
test,1518087672792295936,58243,"47235:3815,26,98,-1457198697,#"
test,1518087672918371072,58243," "
test,1518087672920572928,58243,"47235:58243,26,0,-933694409,#"
test,1518087673044734976,58243," "
test,1518087673047003136,58243,"47235:58243,26,4,-933693945,#"
test,1518087673159670016,58243," "
test,1518087673162068992,58243,"47235:58243,27,180,-932718990,#"
test,1518087673289772032,58243," "
test,1518087673292040960,58243,"47235:58243,30,156,-932828457,#"
test,1518087673419747072,58243," "
test,1518087673421997056,58243,"47235:58243,28,179,-932690828,#"
test,1518087673549641984,58243," "
test,1518087673552323072,58243,"47235:58243,30,157,-932819380,#"
test,1518087673679738880,58243," "
test,1518087673682061056,58243,"47235:27776,29,1,2024166322,#"
test,1518087675165231872,58243," "
test,1518087675166726144,58243,"27776:20,29,1,1670642,#"
test,1518087675418482944,58243," "
test,1518087675419889920,58243,"43398:17,26,4,1070597,#"
test,1518087675793229056,58243," "
test,1518087675795120896,58243,"59398:18,27,20,1261835,#"
test,1518087676544670976,58243," "
test,1518087676546855936,58243,"47235:58243,30,156,-932828457,#"
test,1518087676558569984,58243," "
test,1518087676561153024,58243,"47235:58243,28,179,-932690828,#"
test,1518087676688635136,58243," "
test,1518087676691098880,58243,"47235:58243,30,157,-932819380,#"
test,1518087676819062016,58243," "
test,1518087676821625088,58243,"47235:58243,29,1,-933578559,#"
test,1518087677041415936,58243," "
test,1518087677043451904,58243,"47235:1103,27,180,229273846,#"
test,1518087677091206144,58243," "
test,1518087677093496064,58243,"47235:27776,29,1,2024166322,#"
test,1518087677290308096,58243," "
test,1518087677292542976,58243,"47235:58243,29,1,-933578559,#"
test,1518087678919116032,58243," "
test,1518087678921453056,58243,"47235:58243,28,179,-932690828,#"
test,1518087678980415232,58243," "
test,1518087678982903040,58243,"47235:58243,30,157,-932819380,#"
test,1518087679110411776,58243," "
test,1518087679112726016,58243,"47235:58243,29,1,-933578559,#"
test,1518087679238701056,58243," "
test,1518087679240876800,58243,"47235:58243,27,180,-932718990,#"
test,1518087679368369152,58243," "
test,1518087679370539008,58243,"47235:58243,29,1,-933578559,#"
test,1518087679496653056,58243," "
test,1518087679498949120,58243,"47235:58243,29,1,-933578559,#"
test,1518087680472935936,58243,waiting...
test,1518087681289496832,58243," "
test,1518087681291089152,58243,"51590:1,30,159,1192306,#"
test,1518087681917541120,58243," "
test,1518087681919226880,58243,"63875:18,0,9,917973,#"
test,1518087682663793920,58243," "
test,1518087682666158848,58243,"47235:58243,28,179,-932690828,#"
test,1518087682756776960,58243," "
test,1518087682759291904,58243,"47235:58243,30,157,-932819380,#"
test,1518087682886667008,58243," "
test,1518087682889079040,58243,"47235:58243,29,1,-933578559,#"
test,1518087683014796032,58243," "
test,1518087683017189888,58243,"47235:58243,27,180,-932718990,#"
test,1518087683144781056,58243," "
test,1518087683146930944,58243,"47235:58243,29,1,-933578559,#"
test,1518087683273033984,58243," "
test,1518087683275208960,58243,"47235:58243,29,1,-933578559,#"
test,1518087683418387968,58243," "
test,1518087683420257024,58243,"47235:3815,26,98,-1457198697,#"
test,1518087683665810944,58243," "
test,1518087683668457984,58243,"47235:51590,30,159,-1495568563,#"
test,1518087684915158016,58243," "
test,1518087684916744960,58243,"27776:20,29,1,1670642,#"
test,1518087685793648896,58243," "
test,1518087685796073984,58243,"47235:58243,28,179,-932690828,#"
test,1518087685804030976,58243," "
test,1518087685806577920,58243,"47235:58243,30,157,-932819380,#"
test,1518087685933775872,58243," "
test,1518087685936285952,58243,"47235:58243,29,1,-933578559,#"
test,1518087686062063872,58243," "
test,1518087686064439040,58243,"47235:58243,27,180,-932718990,#"
test,1518087686191845888,58243," "
test,1518087686194046976,58243,"47235:58243,29,1,-933578559,#"
test,1518087686319760128,58243," "
test,1518087686321858048,58243,"47235:58243,29,1,-933578559,#"
test,1518087686448111104,58243," "
test,1518087686449844992,58243,"47235:58243,26,98,-933415893,#"
test,1518087686577200896,58243," "
test,1518087686579793920,58243,"47235:58243,30,159,-932801052,#"
test,1518087686916722944,58243," "
test,1518087686918651136,58243,"21767:0,30,159,1192149,#"
test,1518087687165285120,58243," "
test,1518087687166994176,58243,"27776:20,29,1,1670642,#"
test,1518087687542650112,58243," "
test,1518087687544632832,58243,"47235:21767,29,1,-250668787,#"
test,1518087687918315776,58243," "
test,1518087687920160000,58243,"3815:17,26,98,1348649,#"
test,1518087688039787008,58243," "
test,1518087688041583104,58243,"1103:1,27,180,1274368,#"
test,1518087690040094976,58243," "
test,1518087690042056960,58243,"47235:3815,26,98,-1457198697,#"
test,1518087690291513856,58243," "
test,1518087690293970944,58243,"47235:51590,30,158,-1495577756,#"
test,1518087690374766080,58243," "
test,1518087690377031936,58243,"47235:58243,28,179,-932690828,#"
test,1518087690469240832,58243,waiting...
test,1518087690504496128,58243," "
test,1518087690507054080,58243,"47235:58243,30,157,-932819380,#"
test,1518087690634390016,58243," "
test,1518087690636786944,58243,"47235:58243,29,1,-933578559,#"
test,1518087690762372096,58243," "
test,1518087690764924160,58243,"47235:58243,27,180,-932718990,#"
test,1518087690892637952,58243," "
test,1518087690895059200,58243,"47235:58243,29,1,-933578559,#"
test,1518087691167048960,58243," "
test,1518087691168836096,58243,"27776:20,29,1,1670642,#"
test,1518087691417453056,58243," "
test,1518087691419580928,58243,"47235:27776,29,1,2024166322,#"
test,1518087695037487104,58243," "
test,1518087695042027008,58243,"47235:58243,26,98,-933415893,#"
test,1518087695164762112,58243," "
test,1518087695166315008,58243,"27776:20,29,1,1670642,#"
test,1518087695416986880,58243," "
test,1518087695419166208,58243,"47235:58243,30,158,-932810245,#"
test,1518087695525677824,58243," "
test,1518087695528153856,58243,"47235:58243,28,179,-932690828,#"
test,1518087695655695872,58243," "
test,1518087695658137088,58243,"47235:58243,30,157,-932819380,#"
test,1518087695785533952,58243," "
test,1518087695787930112,58243,"47235:58243,29,1,-933578559,#"
test,1518087695913460992,58243," "
test,1518087695916062208,58243,"47235:58243,27,180,-932718990,#"
test,1518087696043860992,58243," "
test,1518087696046372864,58243,"47235:58243,29,1,-933578559,#"
test,1518087696290172928,58243," "
test,1518087696292242176,58243,"47235:58243,29,1,-933578559,#"
test,1518087696414935040,58243," "
test,1518087696417128960,58243,"47235:21767,30,159,-249891280,#"
test,1518087698040034048,58243," "
test,1518087698041765888,58243,"3815:17,26,95,1331858,#"
test,1518087699040524032,58243," "
test,1518087699042699008,58243,"47235:58243,26,98,-933415893,#"
test,1518087699667375104,58243," "
test,1518087699669096960,58243,"27776:20,30,1,1715029,#"
test,1518087700416920832,58243," "
test,1518087700419041024,58243,"47235:58243,29,1,-933578559,#"
test,1518087700468502016,58243,waiting...
test,1518087700473335040,58243," "
test,1518087700476034048,58243,"47235:58243,30,158,-932810245,#"
test,1518087700603430912,58243," "
test,1518087700606092032,58243,"47235:58243,28,179,-932690828,#"
test,1518087700733444864,58243," "
test,1518087700735996928,58243,"47235:58243,30,157,-932819380,#"
test,1518087700863321088,58243," "
test,1518087700865626112,58243,"47235:58243,29,1,-933578559,#"
test,1518087700991449088,58243," "
test,1518087700993954816,58243,"47235:58243,27,180,-932718990,#"
test,1518087701121757952,58243," "
test,1518087701123985920,58243,"47235:58243,29,1,-933578559,#"
test,1518087701286868992,58243," "
test,1518087701288574976,58243,"51590:1,30,159,1192306,#"
test,1518087701540275968,58243," "
test,1518087701542097920,58243,"59398:18,27,14,1255919,#"
test,1518087701667303936,58243," "
test,1518087701669616896,58243,"47235:59398,27,14,848041407,#"
test,1518087701792748032,58243," "
test,1518087701794578176,58243,"43398:17,26,0,1070133,#"
test,1518087704542419968,58243," "
test,1518087704544232960,58243,"3815:17,26,95,1331858,#"
test,1518087705666553088,58243," "
test,1518087705670810112,58243,"47235:58243,29,1,-933578559,#"
test,1518087705676492032,58243," "
test,1518087705678957056,58243,"47235:58243,30,158,-932810245,#"
test,1518087705806644992,58243," "
test,1518087705809214208,58243,"47235:58243,28,179,-932690828,#"
test,1518087705936497920,58243," "
test,1518087705939155200,58243,"47235:58243,30,157,-932819380,#"
test,1518087706066579200,58243," "
test,1518087706068811008,58243,"47235:58243,29,1,-933578559,#"
test,1518087706194704128,58243," "
test,1518087706197006080,58243,"47235:58243,27,180,-932718990,#"
test,1518087706324926976,58243," "
test,1518087706327121920,58243,"47235:58243,29,1,-933578559,#"
test,1518087706542688000,58243," "
test,1518087706544628992,58243,"47235:3815,26,95,-1457215488,#"
test,1518087706660915968,58243," "
test,1518087706662349824,58243,"21767:0,26,95,560517,#"
test,1518087709166205952,58243," "
test,1518087709168545024,58243,"47235:58243,29,1,-933578559,#"
test,1518087709169562112,58243," "
test,1518087709171698944,58243,"47235:58243,30,158,-932810245,#"
test,1518087709298846976,58243," "
test,1518087709301170944,58243,"47235:58243,28,179,-932690828,#"
test,1518087709429007104,58243," "
test,1518087709431312128,58243,"47235:58243,30,157,-932819380,#"
test,1518087709558455040,58243," "
test,1518087709560808960,58243,"47235:27776,29,1,2024166322,#"
test,1518087709689575936,58243," "
test,1518087709692076800,58243,"47235:58243,29,1,-933578559,#"
test,1518087709817584128,58243," "
test,1518087709820132096,58243,"47235:58243,27,180,-932718990,#"
test,1518087709947992064,58243," "
test,1518087709950288128,58243,"47235:58243,29,1,-933578559,#"
test,1518087710414488064,58243," "
test,1518087710415840000,58243,"63875:18,0,9,917973,#"
test,1518087710467466240,58243,waiting...
test,1518087711789338112,58243," "
test,1518087711791264000,58243,"43398:17,26,4,1070597,#"
test,1518087712036935936,58243," "
test,1518087712038804992,58243,"3815:17,26,95,1331858,#"
test,1518087712543512064,58243," "
test,1518087712545625856,58243,"47235:58243,29,1,-933578559,#"
test,1518087712596144896,58243," "
test,1518087712598866944,58243,"47235:58243,30,158,-932810245,#"
test,1518087712726272000,58243," "
test,1518087712728761856,58243,"47235:58243,28,179,-932690828,#"
test,1518087712856133888,58243," "
test,1518087712858635008,58243,"47235:58243,30,157,-932819380,#"
test,1518087712985743104,58243," "
test,1518087712988135936,58243,"47235:27776,29,1,2024166322,#"
test,1518087713117031168,58243," "
test,1518087713119321088,58243,"47235:58243,29,1,-933578559,#"
test,1518087713245056000,58243," "
test,1518087713247396096,58243,"47235:58243,27,180,-932718990,#"
test,1518087713375494912,58243," "
