time,x,y,z,b,t,l,h,label
474531,1.07,0.03,-0.06,1006.83,30.156,3857.92,68.29,1
474578,1.21,0.14,0.08,1006.83,30.156,3857.92,68.29,1
474625,1.16,0.16,0.29,1006.83,30.156,3857.92,68.29,1
474671,1.28,0,-0.05,1006.83,30.156,3857.92,68.29,1
474718,1.12,-0.13,-0.16,1006.83,30.156,3857.92,68.29,1
474750,1.12,-0.13,-0.16,1006.94,30.156,3857.92,68.29,1
474765,1,-0.07,-0.15,1006.94,30.156,3857.92,68.29,1
474812,1.04,0.11,-0.08,1006.94,30.156,3857.92,68.29,1
474859,1.11,0.3,0.05,1006.94,30.156,3857.92,68.29,1
474906,1.09,0.38,0.12,1006.94,30.156,3857.92,68.29,1
474953,1,0.28,0.09,1006.94,30.156,3857.92,68.29,1
475000,1.05,0.1,0.05,1006.94,30.156,3857.92,68.29,1
475046,1.11,0.11,0,1006.94,30.156,3857.92,68.29,1
475093,1.17,0.16,-0.12,1006.94,30.156,3857.92,68.29,1
475140,1.47,0.28,-0.19,1006.94,30.156,3857.92,68.29,1
475187,1.47,0.47,-0.01,1006.94,30.156,3857.92,68.29,1
475234,1.14,0.31,-0.06,1006.94,30.156,3857.92,68.29,1
475250,1.14,0.31,-0.06,1006.88,30.156,3857.92,68.29,1
475257,1.14,0.31,-0.06,1006.88,30.187,3857.92,68.29,1
475257,1.14,0.31,-0.06,1006.88,30.187,2622.72,68.29,1
475257,1.14,0.31,-0.06,1006.88,30.187,2622.72,68.29,1
475296,1.23,0.06,-0.2,1006.88,30.187,2622.72,68.29,1
475343,1.23,0,-0.21,1006.88,30.187,2622.72,68.29,1
475390,1.16,-0.02,-0.17,1006.88,30.187,2622.72,68.29,1
475437,1.07,0.02,-0.21,1006.88,30.187,2622.72,68.29,1
475484,0.97,0.09,-0.28,1006.88,30.187,2622.72,68.29,1
475531,0.95,0.13,-0.23,1006.88,30.187,2622.72,68.29,1
475578,0.8,0.19,-0.16,1006.88,30.187,2622.72,68.29,1
475625,0.78,0.18,-0.17,1006.88,30.187,2622.72,68.29,1
475671,0.84,0.21,-0.06,1006.88,30.187,2622.72,68.29,1
475718,0.97,0.17,-0.1,1006.88,30.187,2622.72,68.29,1
475750,0.97,0.17,-0.1,1006.83,30.187,2622.72,68.29,1
475765,1.06,0.12,-0.11,1006.83,30.187,2622.72,68.29,1
475812,1.11,0.2,0.09,1006.83,30.187,2622.72,68.29,1
475859,1.13,0.24,0.29,1006.83,30.187,2622.72,68.29,1
475906,1.18,-0.03,-0.3,1006.83,30.187,2622.72,68.29,1
475953,1.11,-0.1,-0.29,1006.83,30.187,2622.72,68.29,1
476000,1.08,-0.08,-0.07,1006.83,30.187,2622.72,68.29,1
476046,1,0.09,0.06,1006.83,30.187,2622.72,68.29,1
476093,0.95,0.25,0.05,1006.83,30.187,2622.72,68.29,1
476140,1.02,0.28,0.13,1006.83,30.187,2622.72,68.29,1
476187,1.09,0.21,0.15,1006.83,30.187,2622.72,68.29,1
476234,1.07,0.1,0.06,1006.83,30.187,2622.72,68.29,1
476250,1.07,0.1,0.06,1007.1,30.187,2622.72,68.29,1
476257,1.07,0.1,0.06,1007.1,30.187,2622.72,68.29,1
476257,1.07,0.1,0.06,1007.1,30.187,886.4,68.29,1
476257,1.07,0.1,0.06,1007.1,30.187,886.4,68.29,1
476296,1.09,-0.04,-0.05,1007.1,30.187,886.4,68.29,1
476343,1.1,0.06,-0.18,1007.1,30.187,886.4,68.29,1
476390,1.34,0.12,-0.16,1007.1,30.187,886.4,68.29,1
476437,1.43,0.47,0,1007.1,30.187,886.4,68.29,1
476484,1.06,0.38,0.08,1007.1,30.187,886.4,68.29,1
476531,1.14,0.19,0,1007.1,30.187,886.4,68.29,1
476578,1.18,0.13,-0.09,1007.1,30.187,886.4,68.29,1
476625,1.12,0.06,-0.2,1007.1,30.187,886.4,68.29,1
476671,0.96,0,-0.18,1007.1,30.187,886.4,68.29,1
476718,0.87,0,-0.14,1007.1,30.187,886.4,68.29,1
476750,0.87,0,-0.14,1006.93,30.187,886.4,68.29,1
476765,0.83,0.05,0.02,1006.93,30.187,886.4,68.29,1
476812,0.81,0.13,0,1006.93,30.187,886.4,68.29,1
476859,0.78,0.14,-0.04,1006.93,30.187,886.4,68.29,1
476906,0.82,0.14,-0.02,1006.93,30.187,886.4,68.29,1
476953,0.92,0.11,-0.01,1006.93,30.187,886.4,68.29,1
477000,1.17,0.08,-0.13,1006.93,30.187,886.4,68.29,1
477046,1.25,0.14,-0.16,1006.93,30.187,886.4,68.29,1
477093,1.25,0.21,-0.03,1006.93,30.187,886.4,68.29,1
477140,1.12,0.23,0.13,1006.93,30.187,886.4,68.29,1
477187,1.15,0.13,-0.09,1006.93,30.187,886.4,68.29,1
477234,1.12,0.03,-0.1,1006.93,30.187,886.4,68.29,1
477250,1.12,0.03,-0.1,1006.99,30.187,886.4,68.29,1
477257,1.12,0.03,-0.1,1006.99,30.187,886.4,68.29,1
477257,1.12,0.03,-0.1,1006.99,30.187,1600,68.29,1
477257,1.12,0.03,-0.1,1006.99,30.187,1600,68.29,1
477296,0.87,0.1,-0.06,1006.99,30.187,1600,68.29,1
477343,0.89,0.12,-0.06,1006.99,30.187,1600,68.29,1
477390,0.88,0.22,0.07,1006.99,30.187,1600,68.29,1
477437,0.9,0.23,0.01,1006.99,30.187,1600,68.29,1
477484,0.93,0.21,0.12,1006.99,30.187,1600,68.29,1
477531,0.96,0.18,0.16,1006.99,30.187,1600,68.29,1
477578,1.12,0.1,0.07,1006.99,30.187,1600,68.29,1
477625,1.33,0.02,-0.08,1006.99,30.187,1600,68.29,1
477671,1.53,0.03,-0.14,1006.99,30.187,1600,68.29,1
477718,1.52,0.15,-0.18,1006.99,30.187,1600,68.29,1
477750,1.52,0.15,-0.18,1006.93,30.187,1600,68.29,1
477765,1.14,0.23,-0.02,1006.93,30.187,1600,68.29,1
477812,1.02,0.25,-0.06,1006.93,30.187,1600,68.29,1
477859,1.05,0.23,-0.06,1006.93,30.187,1600,68.29,1
477906,1.07,0.18,-0.06,1006.93,30.187,1600,68.29,1
477953,1.03,0.11,-0.18,1006.93,30.187,1600,68.29,1
478000,0.94,0.09,-0.21,1006.93,30.187,1600,68.29,1
478046,0.91,0.1,-0.19,1006.93,30.187,1600,68.29,1
478093,0.89,0.16,-0.18,1006.93,30.187,1600,68.29,1
478140,0.85,0.15,-0.17,1006.93,30.187,1600,68.29,1
478187,0.92,0.18,-0.11,1006.93,30.187,1600,68.29,1
478234,0.9,0.16,-0.06,1006.93,30.187,1600,68.29,1
478250,0.9,0.16,-0.06,1006.96,30.187,1600,68.29,1
478257,0.9,0.16,-0.06,1006.96,30.187,1600,68.29,1
478257,0.9,0.16,-0.06,1006.96,30.187,1359.36,68.29,1
478257,0.9,0.16,-0.06,1006.96,30.187,1359.36,68.29,1
478296,1.15,0.11,-0.1,1006.96,30.187,1359.36,68.29,1
478343,1.18,0.1,-0.01,1006.96,30.187,1359.36,68.29,1
478390,1.13,0.12,0.16,1006.96,30.187,1359.36,68.29,1
478437,1.11,0,-0.11,1006.96,30.187,1359.36,68.29,1
478484,1,-0.01,-0.12,1006.96,30.187,1359.36,68.29,1
478531,0.94,0.05,-0.02,1006.96,30.187,1359.36,68.29,1
478578,0.92,0.15,0.11,1006.96,30.187,1359.36,68.29,1
478625,0.98,0.19,0.11,1006.96,30.187,1359.36,68.29,1
478671,1.05,0.19,0.09,1006.96,30.187,1359.36,68.29,1
478718,1.15,0.17,0.06,1006.96,30.187,1359.36,68.29,1
478750,1.15,0.17,0.06,1007.4,30.187,1359.36,68.29,1
478765,1.15,0.11,0.09,1007.4,30.187,1359.36,68.29,1
478812,1.07,0.09,0.06,1007.4,30.187,1359.36,68.29,1
478859,1.22,0,-0.1,1007.4,30.187,1359.36,68.29,1
478906,1.26,0.07,-0.32,1007.4,30.187,1359.36,68.29,1
478953,1.47,0.07,-0.29,1007.4,30.187,1359.36,68.29,1
479000,1.32,0.33,0,1007.4,30.187,1359.36,68.29,1
479046,0.99,0.35,0.03,1007.4,30.187,1359.36,68.29,1
479093,1.04,0.27,-0.11,1007.4,30.187,1359.36,68.29,1
479140,1.15,0.25,-0.04,1007.4,30.187,1359.36,68.29,1
479187,1.13,0.14,-0.15,1007.4,30.187,1359.36,68.29,1
479234,1.04,0.04,-0.17,1007.4,30.187,1359.36,68.29,1
479250,1.04,0.04,-0.17,1006.88,30.187,1359.36,68.29,1
479257,1.04,0.04,-0.17,1006.88,30.218,1359.36,68.29,1
479257,1.04,0.04,-0.17,1006.88,30.218,3089.92,68.29,1
479257,1.04,0.04,-0.17,1006.88,30.218,3089.92,68.29,1
479296,0.94,0,-0.1,1006.88,30.218,3089.92,68.29,1
479343,0.89,0.07,-0.01,1006.88,30.218,3089.92,68.29,1
479390,0.8,0.11,-0.06,1006.88,30.218,3089.92,68.29,1
479437,0.81,0.13,-0.06,1006.88,30.218,3089.92,68.29,1
479484,0.86,0.11,-0.06,1006.88,30.218,3089.92,68.29,1
479531,0.98,0.05,-0.1,1006.88,30.218,3089.92,68.29,1
479578,1.3,0.1,-0.09,1006.88,30.218,3089.92,68.29,1
479625,1.27,0.2,0.03,1006.88,30.218,3089.92,68.29,1
479671,0.96,0.18,0.23,1006.88,30.218,3089.92,68.29,1
479718,1.06,0.07,-0.08,1006.88,30.218,3089.92,68.29,1
479750,1.06,0.07,-0.08,1006.96,30.218,3089.92,68.29,1
479765,1.08,0.03,-0.05,1006.96,30.218,3089.92,68.29,1
479812,1.07,0.02,0.03,1006.96,30.218,3089.92,68.29,1
479859,0.99,0.11,0.01,1006.96,30.218,3089.92,68.29,1
479906,1.01,0.13,0.04,1006.96,30.218,3089.92,68.29,1
479953,1.09,0.15,0.17,1006.96,30.218,3089.92,68.29,1
480000,1.04,0.12,0.12,1006.96,30.218,3089.92,68.29,1
480046,0.95,0.06,0.12,1006.96,30.218,3089.92,68.29,1
480093,1.09,0.05,0.03,1006.96,30.218,3089.92,68.29,1
480140,1.22,0.08,-0.16,1006.96,30.218,3089.92,68.29,1
480187,1.45,0.12,-0.16,1006.96,30.218,3089.92,68.29,1
480234,1.39,0.24,-0.04,1006.96,30.218,3089.92,68.29,1
480250,1.39,0.24,-0.04,1006.93,30.218,3089.92,68.29,1
480257,1.39,0.24,-0.04,1006.93,30.218,3089.92,68.29,1
480257,1.39,0.24,-0.04,1006.93,30.218,2831.36,68.29,1
480257,1.39,0.24,-0.04,1006.93,30.218,2831.36,68.29,1
480296,0.98,0.28,0.01,1006.93,30.218,2831.36,68.29,1
480343,1,0.26,0,1006.93,30.218,2831.36,68.29,1
480390,1.15,0.23,-0.05,1006.93,30.218,2831.36,68.29,1
480437,1.16,0.12,-0.21,1006.93,30.218,2831.36,68.29,1
480484,1.05,0.05,-0.18,1006.93,30.218,2831.36,68.29,1
480531,0.97,0.05,-0.08,1006.93,30.218,2831.36,68.29,1
480578,0.91,0.13,-0.08,1006.93,30.218,2831.36,68.29,1
480625,0.84,0.16,-0.06,1006.93,30.218,2831.36,68.29,1
480671,0.76,0.13,-0.03,1006.93,30.218,2831.36,68.29,1
480718,0.74,0.09,-0.01,1006.93,30.218,2831.36,68.29,1
480750,0.74,0.09,-0.01,1006.9,30.218,2831.36,68.29,1
480765,0.85,0.06,-0.01,1006.9,30.218,2831.36,68.29,1
480812,1.06,0.05,-0.11,1006.9,30.218,2831.36,68.29,1
480859,1.33,0.14,-0.13,1006.9,30.218,2831.36,68.29,1
480906,1.36,0.22,0.05,1006.9,30.218,2831.36,68.29,1
480953,1.1,0.14,0.08,1006.9,30.218,2831.36,68.29,1
481000,1.07,-0.09,-0.15,1006.9,30.218,2831.36,68.29,1
481046,1,-0.07,-0.11,1006.9,30.218,2831.36,68.29,1
481093,0.98,-0.02,0,1006.9,30.218,2831.36,68.29,1
481140,0.92,0.04,0.02,1006.9,30.218,2831.36,68.29,1
481187,0.94,0.15,0.07,1006.9,30.218,2831.36,68.29,1
481234,1,0.13,0.05,1006.9,30.218,2831.36,68.29,1
481250,1,0.13,0.05,1006.95,30.218,2831.36,68.29,1
481257,1,0.13,0.05,1006.95,30.218,2831.36,68.29,1
481257,1,0.13,0.05,1006.95,30.218,2841.6,68.29,1
481257,1,0.13,0.05,1006.95,30.218,2841.6,68.29,1
481296,0.98,0.05,0,1006.95,30.218,2841.6,68.29,1
481343,0.98,0.02,-0.02,1006.95,30.218,2841.6,68.29,1
481390,1.04,0.14,-0.05,1006.95,30.218,2841.6,68.29,1
481437,1.43,0.25,-0.18,1006.95,30.218,2841.6,68.29,1
481484,1.38,0.26,-0.25,1006.95,30.218,2841.6,68.29,1
481531,1.23,0.38,0.02,1006.95,30.218,2841.6,68.29,1
481578,1.1,0.42,-0.09,1006.95,30.218,2841.6,68.29,1
481625,1.23,0.34,-0.19,1006.95,30.218,2841.6,68.29,1
481671,1.21,0.27,-0.27,1006.95,30.218,2841.6,68.29,1
481718,1.12,0.14,-0.19,1006.95,30.218,2841.6,68.29,1
481750,1.12,0.14,-0.19,1006.87,30.218,2841.6,68.29,1
481765,1.05,0.05,0.01,1006.87,30.218,2841.6,68.29,1
481812,0.94,0.11,-0.08,1006.87,30.218,2841.6,68.29,1
481859,0.85,0.17,-0.03,1006.87,30.218,2841.6,68.29,1
481906,0.8,0.17,-0.06,1006.87,30.218,2841.6,68.29,1
481953,0.74,0.15,-0.05,1006.87,30.218,2841.6,68.29,1
482000,0.74,0.12,0,1006.87,30.218,2841.6,68.29,1
482046,0.89,0.14,0.02,1006.87,30.218,2841.6,68.29,1
482093,1.15,0.16,-0.11,1006.87,30.218,2841.6,68.29,1
482140,1.25,0.26,0,1006.87,30.218,2841.6,68.29,1
482187,1.08,0.2,0.11,1006.87,30.218,2841.6,68.29,1
482234,1.17,0.06,-0.17,1006.87,30.218,2841.6,68.29,1
482250,1.17,0.06,-0.17,1006.85,30.218,2841.6,68.29,1
482257,1.17,0.06,-0.17,1006.85,30.218,2841.6,68.29,1
482257,1.17,0.06,-0.17,1006.85,30.218,1630.72,68.29,1
482257,1.17,0.06,-0.17,1006.85,30.218,1630.72,68.29,1
482296,1.11,-0.04,-0.14,1006.85,30.218,1630.72,68.29,1
482343,1.06,0.05,0.03,1006.85,30.218,1630.72,68.29,1
482390,1.03,0.17,0.04,1006.85,30.218,1630.72,68.29,1
482437,1.04,0.2,0.05,1006.85,30.218,1630.72,68.29,1
482484,1.02,0.16,0.04,1006.85,30.218,1630.72,68.29,1
482531,1.03,0.13,0.07,1006.85,30.218,1630.72,68.29,1
482578,0.98,0.17,0.1,1006.85,30.218,1630.72,68.29,1
482625,1.08,0.17,0.09,1006.85,30.218,1630.72,68.29,1
482671,1.19,0.19,-0.1,1006.85,30.218,1630.72,68.29,1
482718,1.52,0.21,-0.12,1006.85,30.218,1630.72,68.29,1
482750,1.52,0.21,-0.12,1006.77,30.218,1630.72,68.29,1
482765,1.53,0.3,-0.03,1006.77,30.218,1630.72,68.29,1
482812,1.29,0.28,-0.07,1006.77,30.218,1630.72,68.29,1
482859,1.39,0.36,-0.2,1006.77,30.218,1630.72,68.29,1
482906,1.42,0.24,-0.36,1006.77,30.218,1630.72,68.29,1
482953,1.21,-0.05,-0.42,1006.77,30.218,1630.72,68.29,1
483000,0.97,-0.04,-0.18,1006.77,30.218,1630.72,68.29,1
483046,0.8,0.06,-0.13,1006.77,30.218,1630.72,68.29,1
483093,0.65,0.17,-0.08,1006.77,30.218,1630.72,68.29,1
483140,0.57,0.22,-0.04,1006.77,30.218,1630.72,68.29,1
483187,0.62,0.25,-0.06,1006.77,30.218,1630.72,68.29,1
483234,0.69,0.25,-0.07,1006.77,30.218,1630.72,68.29,1
483250,0.69,0.25,-0.07,1006.85,30.218,1630.72,68.29,1
483257,0.69,0.25,-0.07,1006.85,30.218,1630.72,68.29,1
483257,0.69,0.25,-0.07,1006.85,30.218,291.2,68.29,1
483257,0.69,0.25,-0.07,1006.85,30.218,291.2,68.19,1
483296,1.08,0.07,-0.12,1006.85,30.218,291.2,68.19,1
483343,1.32,-0.03,-0.22,1006.85,30.218,291.2,68.19,1
483390,1.38,0.04,-0.06,1006.85,30.218,291.2,68.19,1
483437,1.2,0.13,0.03,1006.85,30.218,291.2,68.19,1
483484,1.19,-0.01,-0.13,1006.85,30.218,291.2,68.19,1
483531,1.13,-0.08,-0.06,1006.85,30.218,291.2,68.19,1
483578,1.02,-0.05,-0.03,1006.85,30.218,291.2,68.19,1
483625,0.98,0.07,0.01,1006.85,30.218,291.2,68.19,1
483671,1.03,0.12,0.09,1006.85,30.218,291.2,68.19,1
483718,1.09,0.15,0.18,1006.85,30.218,291.2,68.19,1
483750,1.09,0.15,0.18,1006.79,30.218,291.2,68.19,1
483765,1.04,0.13,0.19,1006.79,30.218,291.2,68.19,1
483812,1.02,0.06,0.08,1006.79,30.218,291.2,68.19,1
483859,1.09,0.02,-0.09,1006.79,30.218,291.2,68.19,1
483906,1.15,0.11,-0.21,1006.79,30.218,291.2,68.19,1
483953,1.57,0.21,-0.14,1006.79,30.218,291.2,68.19,1
484000,1.46,0.39,0.09,1006.79,30.218,291.2,68.19,1
484046,1.27,0.31,-0.02,1006.79,30.218,291.2,68.19,1
484093,1.32,0.22,-0.13,1006.79,30.218,291.2,68.19,1
484140,1.27,0.13,-0.17,1006.79,30.218,291.2,68.19,1
484187,1.16,0.18,-0.06,1006.79,30.218,291.2,68.19,1
484234,1.09,0.08,-0.12,1006.79,30.218,291.2,68.19,1
484250,1.09,0.08,-0.12,1006.85,30.218,291.2,68.19,1
484257,1.09,0.08,-0.12,1006.85,30.25,291.2,68.19,1
484257,1.09,0.08,-0.12,1006.85,30.25,344.32,68.19,1
484257,1.09,0.08,-0.12,1006.85,30.25,344.32,68.19,1
484296,1,0.11,-0.15,1006.85,30.25,344.32,68.19,1
484343,0.91,0.11,-0.11,1006.85,30.25,344.32,68.19,1
484390,0.86,0.09,-0.09,1006.85,30.25,344.32,68.19,1
484437,0.76,0.14,-0.03,1006.85,30.25,344.32,68.19,1
484484,0.73,0.13,0.04,1006.85,30.25,344.32,68.19,1
484531,0.81,0.08,0.01,1006.85,30.25,344.32,68.19,1
484578,0.97,0.04,0.03,1006.85,30.25,344.32,68.19,1
484625,1.07,0.17,0.12,1006.85,30.25,344.32,68.19,1
484671,1.1,0.08,0.04,1006.85,30.25,344.32,68.19,1
484718,1.27,0,-0.07,1006.85,30.25,344.32,68.19,1
484750,1.27,0,-0.07,1006.79,30.25,344.32,68.19,1
484765,1.27,-0.05,-0.11,1006.79,30.25,344.32,68.19,1
484812,1.2,0,-0.05,1006.79,30.25,344.32,68.19,1
484859,1.1,0.14,-0.04,1006.79,30.25,344.32,68.19,1
484906,1.08,0.22,0.01,1006.79,30.25,344.32,68.19,1
484953,1.11,0.28,0.12,1006.79,30.25,344.32,68.19,1
485000,1.04,0.27,0.11,1006.79,30.25,344.32,68.19,1
485046,1.13,0.2,0.08,1006.79,30.25,344.32,68.19,1
485093,1.2,0.25,0.07,1006.79,30.25,344.32,68.19,1
485140,1.34,0.3,-0.08,1006.79,30.25,344.32,68.19,1
485187,1.54,0.26,-0.34,1006.79,30.25,344.32,68.19,1
485234,1.53,0.3,-0.05,1006.79,30.25,344.32,68.19,1
485250,1.53,0.3,-0.05,1006.85,30.25,344.32,68.19,1
485257,1.53,0.3,-0.05,1006.85,30.25,344.32,68.19,1
485257,1.53,0.3,-0.05,1006.85,30.25,450.88,68.19,1
485257,1.53,0.3,-0.05,1006.85,30.25,450.88,68.22,1
485296,1.19,0.28,0.04,1006.85,30.25,450.88,68.22,1
485343,1.11,0.09,-0.2,1006.85,30.25,450.88,68.22,1
485390,0.86,0.2,-0.1,1006.85,30.25,450.88,68.22,1
485437,0.91,-0.17,-0.35,1006.85,30.25,450.88,68.22,1
485484,1.01,-0.06,-0.17,1006.85,30.25,450.88,68.22,1
485531,1,0.15,-0.24,1006.85,30.25,450.88,68.22,1
485578,0.97,0.15,-0.22,1006.85,30.25,450.88,68.22,1
485625,0.94,0.14,-0.23,1006.85,30.25,450.88,68.22,1
485671,0.98,0.05,-0.16,1006.85,30.25,450.88,68.22,1
485718,1.09,-0.01,-0.21,1006.85,30.25,450.88,68.22,1
485750,1.09,-0.01,-0.21,1006.84,30.25,450.88,68.22,1
485765,1,-0.16,-0.26,1006.84,30.25,450.88,68.22,1
485812,1.26,-0.09,-0.13,1006.84,30.25,450.88,68.22,1
485859,1.28,-0.13,-0.22,1006.84,30.25,450.88,68.22,1
485906,1.06,-0.18,-0.09,1006.84,30.25,450.88,68.22,1
485953,0.76,-0.07,0,1006.84,30.25,450.88,68.22,1
486000,0.86,-0.01,-0.11,1006.84,30.25,450.88,68.22,1
486046,1.03,0.09,-0.07,1006.84,30.25,450.88,68.22,1
486093,1.12,0.13,0.02,1006.84,30.25,450.88,68.22,1
486140,1.04,0.16,0.01,1006.84,30.25,450.88,68.22,1
486187,1.01,0.16,0.02,1006.84,30.25,450.88,68.22,1
486234,1.03,0.2,0.07,1006.84,30.25,450.88,68.22,1
486250,1.03,0.2,0.07,1006.82,30.25,450.88,68.22,1
486257,1.03,0.2,0.07,1006.82,30.25,450.88,68.22,1
486257,1.03,0.2,0.07,1006.82,30.25,741.12,68.22,1
486257,1.03,0.2,0.07,1006.82,30.25,741.12,68.22,1
486296,1.07,0.26,0.02,1006.82,30.25,741.12,68.22,1
486343,1.09,0.25,-0.02,1006.82,30.25,741.12,68.22,1
486390,1.15,0.22,-0.01,1006.82,30.25,741.12,68.22,1
486437,1.24,0.19,-0.08,1006.82,30.25,741.12,68.22,1
486484,1.43,0.22,-0.12,1006.82,30.25,741.12,68.22,1
486531,1.46,0.29,-0.12,1006.82,30.25,741.12,68.22,1
486578,1.12,0.3,0.08,1006.82,30.25,741.12,68.22,1
486625,1.08,0.31,-0.01,1006.82,30.25,741.12,68.22,1
486671,1.22,0.25,0.02,1006.82,30.25,741.12,68.22,1
486718,1.23,0.1,-0.07,1006.82,30.25,741.12,68.22,1
486750,1.23,0.1,-0.07,1006.95,30.25,741.12,68.22,1
486765,1.08,0,-0.19,1006.95,30.25,741.12,68.22,1
486812,1.04,-0.08,-0.22,1006.95,30.25,741.12,68.22,1
486859,0.97,0.02,-0.19,1006.95,30.25,741.12,68.22,1
486906,0.92,0.15,0.01,1006.95,30.25,741.12,68.22,1
486953,0.77,0.16,0.01,1006.95,30.25,741.12,68.22,1
487000,0.75,0.15,-0.05,1006.95,30.25,741.12,68.22,1
487046,0.82,0.14,-0.09,1006.95,30.25,741.12,68.22,1
487093,0.96,0.13,-0.06,1006.95,30.25,741.12,68.22,1
487140,1.14,0.08,-0.13,1006.95,30.25,741.12,68.22,1
487187,1.33,0.11,-0.14,1006.95,30.25,741.12,68.22,1
487234,1.16,0.14,0.13,1006.95,30.25,741.12,68.22,1
487250,1.16,0.14,0.13,1006.87,30.25,741.12,68.22,1
487257,1.16,0.14,0.13,1006.87,30.25,741.12,68.22,1
487257,1.16,0.14,0.13,1006.87,30.25,824.96,68.22,1
487257,1.16,0.14,0.13,1006.87,30.25,824.96,68.22,1
487296,1.06,-0.07,-0.11,1006.87,30.25,824.96,68.22,1
487343,1.1,-0.03,-0.04,1006.87,30.25,824.96,68.22,1
487390,1.08,0,0.05,1006.87,30.25,824.96,68.22,1
487437,1.09,0.09,0.06,1006.87,30.25,824.96,68.22,1
487484,1.03,0.07,0.09,1006.87,30.25,824.96,68.22,1
487531,1.01,0.02,0.08,1006.87,30.25,824.96,68.22,1
487578,1,0.07,0.07,1006.87,30.25,824.96,68.22,1
487625,0.88,0.17,0.04,1006.87,30.25,824.96,68.22,1
487671,1.03,0.27,0.01,1006.87,30.25,824.96,68.22,1
487718,1.17,0.27,-0.11,1006.87,30.25,824.96,68.22,1
487750,1.17,0.27,-0.11,1006.9,30.25,824.96,68.22,1
487765,1.34,0.17,-0.17,1006.9,30.25,824.96,68.22,1
487812,1.52,0.19,-0.1,1006.9,30.25,824.96,68.22,1
487859,1.39,0.27,-0.11,1006.9,30.25,824.96,68.22,1
487906,1.18,0.23,-0.15,1006.9,30.25,824.96,68.22,1
487953,1.26,0.18,-0.16,1006.9,30.25,824.96,68.22,1
488000,1.24,0.09,-0.19,1006.9,30.25,824.96,68.22,1
488046,1.15,0.07,-0.12,1006.9,30.25,824.96,68.22,1
488093,1.03,0,-0.15,1006.9,30.25,824.96,68.22,1
488140,0.92,0.08,-0.11,1006.9,30.25,824.96,68.22,1
488187,0.81,0.08,-0.1,1006.9,30.25,824.96,68.22,1
488234,0.83,0.04,-0.12,1006.9,30.25,824.96,68.22,1
488250,0.83,0.04,-0.12,1006.92,30.25,824.96,68.22,1
488257,0.83,0.04,-0.12,1006.92,30.25,824.96,68.22,1
488257,0.83,0.04,-0.12,1006.92,30.25,439.68,68.22,1
488257,0.83,0.04,-0.12,1006.92,30.25,439.68,68.12,1
488296,0.88,0.01,-0.09,1006.92,30.25,439.68,68.12,1
488343,0.94,-0.03,-0.19,1006.92,30.25,439.68,68.12,1
488390,1.13,0.11,-0.23,1006.92,30.25,439.68,68.12,1
488437,1.25,0.23,-0.04,1006.92,30.25,439.68,68.12,1
488484,1.07,0.17,0.05,1006.92,30.25,439.68,68.12,1
488531,1.1,-0.03,-0.18,1006.92,30.25,439.68,68.12,1
488578,1.08,-0.1,-0.25,1006.92,30.25,439.68,68.12,1
488625,1.07,-0.04,-0.15,1006.92,30.25,439.68,68.12,1
488671,1.08,0.1,-0.04,1006.92,30.25,439.68,68.12,1
488718,1.11,0.26,0.01,1006.92,30.25,439.68,68.12,1
488750,1.11,0.26,0.01,1006.76,30.25,439.68,68.12,1
488765,1.14,0.33,0.09,1006.76,30.25,439.68,68.12,1
488812,1.14,0.26,0.17,1006.76,30.25,439.68,68.12,1
488859,1.07,0.14,0.13,1006.76,30.25,439.68,68.12,1
488906,1.15,0.07,0.12,1006.76,30.25,439.68,68.12,1
488953,1.28,0.11,-0.13,1006.76,30.25,439.68,68.12,1
489000,1.58,0.12,-0.26,1006.76,30.25,439.68,68.12,1
489046,1.56,0.27,-0.25,1006.76,30.25,439.68,68.12,1
489093,1.25,0.24,-0.07,1006.76,30.25,439.68,68.12,1
489140,1.38,0.26,-0.1,1006.76,30.25,439.68,68.12,1
489187,1.52,0.22,-0.2,1006.76,30.25,439.68,68.12,1
489234,1.42,0.13,-0.21,1006.76,30.25,439.68,68.12,1
489250,1.42,0.13,-0.21,1006.87,30.25,439.68,68.12,1
489257,1.42,0.13,-0.21,1006.87,30.281,439.68,68.12,1
489257,1.42,0.13,-0.21,1006.87,30.281,366.4,68.12,1
489257,1.42,0.13,-0.21,1006.87,30.281,366.4,68.12,1
489296,1.17,0.08,-0.22,1006.87,30.281,366.4,68.12,1
489343,1.02,0.08,-0.2,1006.87,30.281,366.4,68.12,1
489390,0.89,0.09,-0.13,1006.87,30.281,366.4,68.12,1
489437,0.73,0.09,-0.05,1006.87,30.281,366.4,68.12,1
489484,0.63,0.06,-0.05,1006.87,30.281,366.4,68.12,1
489531,0.61,0.06,0,1006.87,30.281,366.4,68.12,1
489578,0.72,0.11,-0.02,1006.87,30.281,366.4,68.12,1
489625,0.89,0.11,0.02,1006.87,30.281,366.4,68.12,1
489671,1.31,0.22,0,1006.87,30.281,366.4,68.12,1
489718,1.38,0.3,0.04,1006.87,30.281,366.4,68.12,1
489750,1.38,0.3,0.04,1006.84,30.281,366.4,68.12,1
489765,1.35,0.06,-0.31,1006.84,30.281,366.4,68.12,1
489812,1.23,-0.12,-0.37,1006.84,30.281,366.4,68.12,1
489859,1.11,-0.12,-0.32,1006.84,30.281,366.4,68.12,1
489906,1.17,-0.01,-0.15,1006.84,30.281,366.4,68.12,1
